size,SPD,EOOD,EOOP,DI,ACC,THEIL,SPD_mean,EOOD_mean,EOOP_mean,DI_mean,ACC_mean,THEIL_mean
5%,0.0,0.0,0.0,nan,0.22666666666666666,1.4842747694800944
5%,0.0,0.0,0.0,nan,0.16333333333333333,1.8119621765455742
5%,0.0,0.0,0.0,nan,0.2,1.6094379124341003
5%,0.0,0.0,0.0,nan,0.2,1.6094379124341003
5%,0.0,0.0,0.0,nan,0.2,1.6094379124341003,0.0,0.0,0.0,nan,0.198,1.6249101366655938
10%,0.0,0.0,0.0,nan,0.19833333333333333,1.6178061621046171
10%,0.0,0.0,0.0,nan,0.22833333333333333,1.4769487293880215
10%,0.0,0.0,0.0,nan,0.21666666666666667,1.5293952047605637
10%,0.0,0.0,0.0,nan,0.195,1.63475572041839
10%,0.0,0.0,0.0,nan,0.21333333333333335,1.5448993912965292,0.0,0.0,0.0,nan,0.21033333333333334,1.5607610415936244
15%,0.0,0.0,0.0,nan,0.20777777777777778,1.571286146469724
15%,0.0,0.0,0.0,nan,0.21777777777777776,1.5242801040937937
15%,0.0,0.0,0.0,nan,0.19666666666666666,1.6262450307504817
15%,0.0,0.0,0.0,nan,0.22555555555555556,1.489188784282523
15%,0.0,0.0,0.0,nan,0.21,1.5606477482646686,0.0,0.0,0.0,nan,0.21155555555555555,1.5543295627722382
20%,0.0,0.0,0.0,nan,0.215,1.5371172508544744
20%,0.0,0.0,0.0,nan,0.21,1.5606477482646686
20%,0.0,0.0,0.0,nan,0.21916666666666668,1.5179228035983272
20%,0.0,0.0,0.0,nan,0.19833333333333333,1.6178061621046171
20%,0.0,0.0,0.0,nan,0.23083333333333333,1.4660593295887532,0.0,0.0,0.0,nan,0.21466666666666664,1.5399106588821678
25%,0.0,0.0,0.0,nan,0.22066666666666668,1.5111020117132383
25%,0.0,0.0,0.0,nan,0.206,1.5798791101925562
25%,0.0,0.0,0.0,nan,0.206,1.5798791101925562
25%,0.0,0.0,0.0,nan,0.21133333333333335,1.5543186132130207
25%,0.0,0.0,0.0,nan,0.198,1.6194882482876019,0.0,0.0,0.0,nan,0.2084,1.5689334187197945
30%,0.0,0.0,0.0,nan,0.20555555555555555,1.5820389382459858
30%,0.0,0.0,0.0,nan,0.20166666666666666,1.6011391096194054
30%,0.0,0.0,0.0,nan,0.2,1.6094379124341003
30%,0.0,0.0,0.0,nan,0.20777777777777778,1.571286146469724
30%,0.0,0.0,0.0,nan,0.225,1.491654876777717,0.0,0.0,0.0,nan,0.20800000000000002,1.5711113967093866
35%,0.0,0.0,0.0,nan,0.20952380952380953,1.5629178967992072
35%,0.0,0.0,0.0,nan,0.21904761904761905,1.5184661342283738
35%,0.0,0.0,0.0,nan,0.21666666666666667,1.529395204760564
35%,0.0,0.0,0.0,nan,0.2057142857142857,1.581267035467404
35%,0.0,0.0,0.0,nan,0.20952380952380953,1.5629178967992075,0.0,0.0,0.0,nan,0.21209523809523811,1.5509928336109513
40%,0.0,0.0,0.0,nan,0.21416666666666667,1.5410007508808719
40%,0.0,0.0,0.0,nan,0.19875,1.6157075254476956
40%,0.0,0.0,0.0,nan,0.21583333333333332,1.5332487740765541
40%,0.0,0.0,0.0,nan,0.21416666666666667,1.5410007508808716
40%,0.0,0.0,0.0,nan,0.2225,1.502828177375842,0.0,0.0,0.0,nan,0.21308333333333335,1.5467571957323671
45%,0.0,0.0,0.0,nan,0.2111111111111111,1.5553706911638245
45%,0.0,0.0,0.0,nan,0.2114814814814815,1.55361784233641
45%,0.0,0.0,0.0,nan,0.2111111111111111,1.5553706911638245
45%,0.0,0.0,0.0,nan,0.19407407407407407,1.6395153676713785
45%,0.0,0.0,0.0,nan,0.2137037037037037,1.543164785484321,0.0,0.0,0.0,nan,0.20829629629629628,1.5694078755639518
50%,0.0,0.0,0.0,nan,0.20933333333333334,1.5638274011820479
50%,0.0,0.0,0.0,nan,0.21266666666666667,1.5480292843054566
50%,0.0,0.0,0.0,nan,0.20733333333333334,1.5734274749110673
50%,0.0,0.0,0.0,nan,0.205,1.5847452998437286
50%,0.0,0.0,0.0,nan,0.21366666666666667,1.5433381107295767,0.0,0.0,0.0,nan,0.2096,1.5626735141943755
55%,0.0,0.0,0.0,nan,0.21242424242424243,1.5491698604199813
55%,0.0,0.0,0.0,nan,0.20727272727272728,1.5737198298320212
