size,nc,KMN,NB,SNA,TKNC,TKNP,lsa,dsa,nc_mean,KMN_mean,NB_mean,SNA_mean,TKNC_mean,lsa_mean,dsa_mean
5%,0.8174603174603174,0.023484126984126986,0.0,0.0,0.4523809523809524,38,0.08627728172727157,0.06261057265108992
5%,0.8253968253968254,0.023503968253968253,0.003968253968253968,0.007936507936507936,0.4246031746031746,38,0.18280125528826943,0.058153029295980534
5%,0.8174603174603174,0.02302777777777778,0.003968253968253968,0.007936507936507936,0.45634920634920634,38,0.7070640951358316,0.09891064397751653
5%,0.8174603174603174,0.023535714285714285,0.001984126984126984,0.0,0.4523809523809524,36,0.05046363929971754,0.11120227591162704
5%,0.8214285714285714,0.023555555555555555,0.0,0.0,0.4722222222222222,40,0.18696521878080363,0.08914347976061607,0.8198412698412698,0.023421428571428572,0.001984126984126984,0.0031746031746031746,0.4515873015873016,0.24271429804637873,0.08400400031936602
10%,0.8373015873015873,0.043083333333333335,0.0,0.0,0.5317460317460317,72,0.04224668590733077,0.03834314096663026
10%,0.8253968253968254,0.04342857142857143,0.007936507936507936,0.003968253968253968,0.5396825396825397,76,0.5757534000004216,0.013973253869532437
10%,0.8333333333333334,0.04349603174603175,0.005952380952380952,0.0,0.5119047619047619,72,0.4968496853499892,0.036751971517486264
10%,0.8452380952380952,0.04367460317460317,0.003968253968253968,0.007936507936507936,0.5238095238095238,68,0.20622929048838934,0.049054149238362876
10%,0.8412698412698413,0.0436984126984127,0.001984126984126984,0.0,0.5436507936507936,74,0.07075428988955923,0.046637877049240356,0.8365079365079365,0.04347619047619048,0.003968253968253968,0.0023809523809523807,0.5301587301587302,0.278366670327138,0.036952078528250436
15%,0.8373015873015873,0.06106349206349206,0.003968253968253968,0.007936507936507936,0.5992063492063492,109,0.4909360761163523,0.03802094457220508
15%,0.8492063492063492,0.0614484126984127,0.007936507936507936,0.015873015873015872,0.6190476190476191,110,0.03177071854692795,0.020988000647367423
15%,0.8531746031746031,0.06115079365079365,0.0,0.0,0.5674603174603174,99,0.07475979178383667,0.04369248242487933
15%,0.8452380952380952,0.06046031746031746,0.003968253968253968,0.003968253968253968,0.6031746031746031,104,0.49980425414883495,0.06120073669256971
15%,0.8412698412698413,0.06141269841269841,0.013888888888888888,0.01984126984126984,0.6111111111111112,111,0.06797102900170929,0.027876911846074406,0.8452380952380952,0.06110714285714286,0.005952380952380952,0.009523809523809523,0.6,0.23304837391953223,0.03835581523661919
20%,0.8452380952380952,0.07734523809523809,0.011904761904761904,0.01984126984126984,0.6111111111111112,133,0.07035230288236285,0.03771311724185776
