size,SPD,EOOD,EOOP,DI,ACC,THEIL,SPD_mean,EOOD_mean,EOOP_mean,DI_mean,ACC_mean,THEIL_mean
5%,-0.21621621621621623,0.11428571428571428,0.0,0.0,0.7317073170731707,0.12602534171432414
5%,-0.15384615384615385,nan,nan,0.0,0.8292682926829268,0.06575167383954632
5%,0.14285714285714285,nan,nan,inf,0.9024390243902439,0.0855564298341458
5%,0.20175438596491227,0.171875,0.0,2.533333333333333,0.6829268292682927,0.23263676675835523
5%,-0.21621621621621623,nan,nan,0.0,0.7073170731707317,0.15336190779974637,-0.04833341149130624,nan,nan,inf,0.7707317073170732,0.13266642398922357
10%,0.08771929824561403,0.05714285714285715,0.0,2.111111111111111,0.8292682926829268,0.11834220155901505
10%,-0.06800445930880714,0.1361111111111111,-0.2222222222222222,0.5307692307692308,0.7926829268292683,0.13819971476981197
10%,0.12142857142857144,0.06818181818181818,0.0,1.9444444444444446,0.7926829268292683,0.10499897116625577
10%,0.14444444444444446,0.09558823529411764,0.0,3.6000000000000005,0.8536585365853658,0.10143617276487003
10%,-0.06944444444444445,0.03731343283582089,0.0,0.0,0.8536585365853658,0.11133601016036482,0.04322868207307567,0.07886749091314499,-0.04444444444444444,1.6372649572649571,0.8243902439024391,0.11486261408406354
15%,-0.02429149797570851,0.06461988304093566,-0.1111111111111111,0.6842105263157894,0.8617886178861789,0.09906785890931782
15%,0.11150442477876107,0.07738095238095238,0.0,2.2600000000000002,0.8211382113821138,0.11695487673762572
15%,-0.01226635514018691,0.05274914089347079,-0.1,0.8359375000000001,0.8536585365853658,0.10804963530426417
15%,0.022377622377622385,0.07246974697469746,-0.1111111111111111,1.4102564102564104,0.8780487804878049,0.09400733064636617
15%,-0.006194690265486719,0.0032679738562091526,0.0,0.9416666666666668,0.7967479674796748,0.1372401018202725,0.018225900755000263,0.054097539429253085,-0.06444444444444444,1.2264142206477733,0.8422764227642275,0.11106396068356927
20%,0.010714285714285718,0.24041353383458647,-0.42857142857142855,1.09375,0.8536585365853658,0.0813295659986421
20%,0.011322011322011313,0.06714235838352098,-0.1111111111111111,1.1349206349206349,0.8597560975609756,0.08978774531497968
20%,-0.018055555555555547,nan,nan,0.8470588235294119,0.8109756097560976,0.11223557811263747
20%,-0.023230490018148822,0.012400793650793648,0.0,0.69377990430622,0.7926829268292683,0.17093676264069074
20%,0.07159507159507159,0.10096073517126149,-0.1,1.6022408963585433,0.8048780487804879,0.11356896974561631,0.010469064611532849,nan,nan,1.074350051822962,0.8243902439024391,0.11357172436251325
25%,-0.011404133998574484,0.0930545712260808,-0.17647058823529413,0.8840579710144928,0.8349514563106796,0.11440293271377738
25%,0.05096525096525095,nan,nan,1.5546218487394956,0.8349514563106796,0.10619527074486433
