size,nc,KMN,NB,SNA,TKNC,TKNP,lsa,dsa,nc_mean,KMN_mean,NB_mean,SNA_mean,TKNC_mean,lsa_mean,dsa_mean
5%,0.7698412698412699,0.033218253968253966,0.06349206349206349,0.05555555555555555,0.3492063492063492,52,0.014967497340361678,0.037276248362318194
5%,0.746031746031746,0.032535714285714286,0.031746031746031744,0.0,0.2976190476190476,41,0.04856648222629647,0.01776406499715922
5%,0.746031746031746,0.03330952380952381,0.07142857142857142,0.01984126984126984,0.32936507936507936,48,0.04171575775662558,0.03710044923773739
5%,0.7698412698412699,0.03322619047619048,0.027777777777777776,0.015873015873015872,0.31746031746031744,47,0.014731012660790006,0.0642129216127519
5%,0.7698412698412699,0.033,0.025793650793650792,0.015873015873015872,0.3492063492063492,47,0.015038887228894945,0.05860259315510021,0.7603174603174603,0.03305793650793651,0.044047619047619044,0.02142857142857143,0.32857142857142857,0.027003927442593733,0.042991255473013384
10%,0.7936507936507936,0.058376984126984124,0.10317460317460317,0.05952380952380952,0.38492063492063494,71,0.013957458215548007,0.03326681422618037
10%,0.7896825396825397,0.0588015873015873,0.09126984126984126,0.03571428571428571,0.373015873015873,74,0.009015340806883454,0.019981590649934874
10%,0.7658730158730159,0.05836904761904762,0.04563492063492063,0.007936507936507936,0.3611111111111111,74,0.0190045724836655,0.01970803624125819
10%,0.7976190476190477,0.057845238095238095,0.1130952380952381,0.11507936507936507,0.35714285714285715,78,0.012644926552588715,0.022025842740028553
10%,0.8055555555555556,0.059849206349206346,0.10714285714285714,0.05952380952380952,0.3611111111111111,73,0.019586826521456876,0.020838031235292813,0.7904761904761906,0.0586484126984127,0.09206349206349206,0.05555555555555556,0.3674603174603175,0.014841824916028512,0.02316406301853896
15%,0.7857142857142857,0.08037301587301587,0.09523809523809523,0.051587301587301584,0.38492063492063494,98,0.008405802982862571,0.01618293845528896
15%,0.7976190476190477,0.08033730158730158,0.11904761904761904,0.03571428571428571,0.38095238095238093,102,0.006502568570157245,0.023219942678591447
15%,0.8015873015873016,0.0813452380952381,0.16468253968253968,0.1626984126984127,0.38492063492063494,107,0.010402367536888868,0.010708095376733645
15%,0.7817460317460317,0.08158730158730158,0.10515873015873016,0.06349206349206349,0.373015873015873,93,0.008066233020119848,0.011473034784730357
15%,0.7698412698412699,0.07831746031746031,0.07341269841269842,0.047619047619047616,0.373015873015873,100,0.005979559923758091,0.011611009329588164,0.7873015873015874,0.08039206349206349,0.11150793650793651,0.07222222222222222,0.37936507936507935,0.007871306406757326,0.014639004124986515
20%,0.7976190476190477,0.09888492063492063,0.12103174603174603,0.08333333333333333,0.40476190476190477,112,0.005131234293253007,0.0164030080896037
20%,0.8055555555555556,0.09798015873015874,0.10119047619047619,0.03968253968253968,0.4126984126984127,131,0.0045087176233053194,0.01676151618849822
20%,0.7936507936507936,0.09734126984126984,0.12103174603174603,0.12301587301587301,0.3888888888888889,108,0.010566338314307764,0.016251267350135497
20%,0.7896825396825397,0.09935317460317461,0.1130952380952381,0.027777777777777776,0.4087301587301587,123,0.010006744149352109,0.015612078918103355
