size,SPD,EOOD,EOOP,DI,ACC,SPD_mean,EOOD_mean,EOOP_mean,DI_mean,ACC_mean
5%,0.018333333333333337,0.04715185492801772,0.09375,2.1,0.784375
5%,0.01738874152667256,0.05189649630343941,0.1,2.0172413793103448,0.821875
5%,0.028145966290296184,0.034355179704016914,0.045454545454545456,4.546391752577319,0.7875
5%,-0.0048582995951417015,0.003948609146628949,0.0,0.6842105263157894,0.828125
5%,0.006187549646724362,0.021993012191495687,0.041666666666666664,1.1840796019900497,0.83125,0.013039458240376948,0.03186903045471974,0.056174242424242425,2.1063846520387006,0.8106250000000002
10%,0.03618566336959089,0.043580661406748364,0.04641598119858989,2.8020460358056263,0.7921875
10%,0.035673375879561445,0.06630955775523782,0.1111111111111111,3.247422680412371,0.809375
10%,0.017025641025641025,0.053739063559000516,0.09943502824858758,1.7094017094017093,0.828125
10%,0.017333333333333333,0.04782202792902584,0.09090909090909091,2.0833333333333335,0.8203125
10%,0.012753036437246963,0.01974798749700936,0.03290747193186218,1.368421052631579,0.8046875,0.02379421000907473,0.04623985962940438,0.07615573667984835,2.242124962316924,0.8109375
15%,0.0209172584686518,0.02907681277515573,0.042322300596852956,2.0847092605886575,0.7979166666666667
15%,0.01909722222222222,0.04104936172399512,0.07209737827715355,1.9166666666666665,0.8145833333333333
15%,0.030355054845115907,0.03267112698976271,0.03609496124031008,3.7167774086378738,0.790625
15%,0.007816468071143796,0.019439337758933365,0.03702346041055718,1.3056239015817224,0.821875
15%,0.026219153936545243,0.03979484368580088,0.06228915662650602,2.0720720720720722,0.7833333333333333,0.02088103150873579,0.03240629658672956,0.04996545143027596,2.2191698619093985,0.8016666666666667
20%,0.016925015203261836,0.027638651823469872,0.04299488390397481,1.7037985488689713,0.81640625
20%,0.013897934849046584,0.029741765792280883,0.053489759395506056,1.4984725965858041,0.7875
20%,0.019521767119356565,0.04048291274814448,0.07035836326995532,2.0606826801517064,0.81640625
20%,0.027212326830647438,0.04954389734868396,0.08075082811924918,2.4259259259259256,0.79609375
20%,0.005349051854337976,0.015468340105832389,0.030354891010628715,1.1683168316831682,0.8109375,0.01658121917133008,0.03257511356368232,0.05558974513986281,1.771439316643115,0.80546875
25%,0.027040900811392616,0.0286908075758264,0.028895237203203295,2.6494949494949496,0.796875
25%,0.017366915316053413,0.02259869528626778,0.030944227005870843,1.8202527695428306,0.815625
25%,0.023091673126351436,0.032869483174161114,0.04918032786885246,2.333019312293924,0.8075
25%,0.006848414310983108,0.010709108788661747,0.016821946169772256,1.2366507611906385,0.8025
25%,0.022192921606125134,0.022718133157853603,0.022408963585434177,2.3734952594013,0.809375,0.01930816503418114,0.023517245596554128,0.029650140366626603,2.082582610384729,0.8063750000000001
30%,0.02058437773243952,0.04796301613039632,0.08474858474858474,1.8599695585996956,0.8046875
30%,0.020065059435138175,0.0364360841360082,0.06077106518282989,2.0393700787401574,0.8119791666666667
30%,0.016502288036835972,0.03345688936575959,0.05936850710174052,1.6921793037672865,0.8005208333333333
30%,0.008980003710558345,0.02211733818446908,0.04283608973309318,1.3275563258232235,0.7963541666666667
30%,0.024760437720725323,0.04469740173369894,0.07285546415981199,1.857182772522253,0.8015625,0.01817843332713947,0.03693414591006643,0.06411594218521206,1.7552516078905231,0.8030208333333333
35%,0.023922290926632457,0.034437450636408545,0.047808336914482163,2.578871201157742,0.8116071428571429
35%,0.01478320024210156,0.03012494916035586,0.05578047683310841,1.5291153753318851,0.79375
35%,0.017477701909603932,0.02943117735830948,0.0455743879472693,1.7625797306874558,0.8017857142857143
35%,0.019409448720854077,0.035453735638836185,0.05947210157033077,1.7254281459419212,0.8040178571428571
35%,0.013450549450549451,0.02000935931418969,0.027722522976205467,1.6194331983805668,0.803125,0.017808638249948296,0.029891334421619946,0.047271565248279225,1.843085530299914,0.8028571428571428
40%,0.021490019866335155,0.02858537223798343,0.03751130175150865,2.204635002507343,0.809765625
40%,0.008230396840933484,0.019313598577954696,0.03329204669143865,1.309906096433611,0.8046875
40%,0.03143515470704411,0.037769906586054926,0.04783756345177665,3.0789115646258503,0.801171875
40%,0.01381266496708864,0.03557198228520786,0.06323515791423544,1.5254125250942563,0.8203125
40%,0.021828798342586234,0.034856019051248036,0.053945713128211684,2.322006599622879,0.810546875,0.019359406944797524,0.031219375747689793,0.04716435658743421,2.088174357656788,0.809296875
45%,0.017938572537078028,0.03216974091655886,0.05322033898305085,2.0640405920677334,0.8100694444444444
45%,0.022991668156952298,0.04196773733761377,0.07020158871539454,2.156898938624827,0.8125
