size,nc,KMN,NB,SNA,TKNC,TKNP,lsa,dsa,nc_mean,KMN_mean,NB_mean,SNA_mean,TKNC_mean,lsa_mean,dsa_mean
5%,0.7380952380952381,0.1472063492063492,0.05555555555555555,0.047619047619047616,0.4801587301587302,330,0.002067372282860865,0.0037513034120914
5%,0.7420634920634921,0.1437063492063492,0.0,0.0,0.4722222222222222,303,0.09169623676273007,0.042263759568002365
5%,0.7380952380952381,0.14640873015873015,0.0,0.0,0.49206349206349204,342,0.19661058970573997,0.006752554797183393
5%,0.746031746031746,0.14444444444444443,0.005952380952380952,0.011904761904761904,0.47619047619047616,322,0.22077481559493892,0.021447834918739125
5%,0.7380952380952381,0.14681349206349206,0.003968253968253968,0.003968253968253968,0.48412698412698413,330,0.05367897658309888,0.04937361466247915,0.7404761904761905,0.14571587301587302,0.013095238095238094,0.012698412698412698,0.4809523809523809,0.11296559818587373,0.024717813471699088
10%,0.746031746031746,0.20403174603174604,0.015873015873015872,0.007936507936507936,0.49206349206349204,543,0.027069315816613117,0.03760515797235184
10%,0.746031746031746,0.20506746031746032,0.07738095238095238,0.07142857142857142,0.5198412698412699,543,0.0010429566572413749,0.0029097907369045497
10%,0.753968253968254,0.20556746031746032,0.06746031746031746,0.06746031746031746,0.49603174603174605,532,0.0010426772542007118,0.0028584185824000827
10%,0.7380952380952381,0.20440079365079364,0.011904761904761904,0.011904761904761904,0.503968253968254,548,0.016208594411300497,0.005194370040775922
10%,0.7380952380952381,0.20751190476190476,0.003968253968253968,0.003968253968253968,0.5119047619047619,547,0.00220687728848421,0.011462526002125483,0.7444444444444445,0.205315873015873,0.03531746031746032,0.032539682539682535,0.5047619047619047,0.009514084285567981,0.012006052666911574
15%,0.7420634920634921,0.23724603174603173,0.007936507936507936,0.015873015873015872,0.49206349206349204,731,0.0524815565525027,0.00502070929394681
15%,0.746031746031746,0.24134920634920634,0.03373015873015873,0.051587301587301584,0.5198412698412699,721,0.10736190355076895,0.0032680280130879466
15%,0.7420634920634921,0.24112698412698413,0.06746031746031746,0.05952380952380952,0.503968253968254,738,0.0007112048336672993,0.0027177267746866037
15%,0.746031746031746,0.23639285714285715,0.011904761904761904,0.015873015873015872,0.5198412698412699,713,0.006647245614858843,0.001977570379686567
15%,0.7380952380952381,0.23761507936507936,0.003968253968253968,0.003968253968253968,0.5119047619047619,739,0.0008417917716048373,0.005879095149130632,0.7428571428571429,0.23874603174603176,0.025,0.02936507936507936,0.5095238095238095,0.03360874046468053,0.0037726259221077113
20%,0.7420634920634921,0.26374206349206347,0.017857142857142856,0.023809523809523808,0.5158730158730159,905,0.050761232761765175,0.00471540168083088
20%,0.746031746031746,0.2651825396825397,0.08928571428571429,0.09126984126984126,0.5357142857142857,908,0.0005877021519657303,0.003303256304308956
20%,0.7380952380952381,0.2635277777777778,0.013888888888888888,0.015873015873015872,0.5119047619047619,898,0.0016674943922623951,0.0033411014606070737
20%,0.75,0.263718253968254,0.017857142857142856,0.015873015873015872,0.503968253968254,909,0.0006831414214951386,0.006467919324417234
20%,0.746031746031746,0.26160714285714287,0.01984126984126984,0.03968253968253968,0.503968253968254,900,0.10512101895946732,0.0016123059385620734,0.7444444444444445,0.2635555555555556,0.031746031746031744,0.037301587301587294,0.5142857142857142,0.03176411793739115,0.0038879969417452433
25%,0.7420634920634921,0.2809007936507936,0.013888888888888888,0.011904761904761904,0.5079365079365079,1036,0.0006290364812310564,0.005385546925629416
25%,0.753968253968254,0.282765873015873,0.027777777777777776,0.03968253968253968,0.5198412698412699,1058,0.06240327053874364,0.0028337263052570535
25%,0.753968253968254,0.28584920634920635,0.08134920634920635,0.07539682539682539,0.5238095238095238,1065,0.0004274049866447332,0.0029433887464434157
25%,0.7420634920634921,0.27978968253968256,0.06944444444444445,0.06349206349206349,0.5079365079365079,1027,0.0004327559942707455,0.002015896589158152
25%,0.746031746031746,0.28534920634920635,0.025793650793650792,0.03571428571428571,0.5198412698412699,1060,0.000574093221405581,0.003231180051406112,0.7476190476190476,0.2829309523809524,0.04365079365079365,0.04523809523809523,0.5158730158730158,0.012893312244459151,0.00328194772357883
30%,0.753968253968254,0.2990714285714286,0.027777777777777776,0.023809523809523808,0.5357142857142857,1207,0.0014904244326373465,0.005020580402208623
30%,0.7619047619047619,0.29423809523809524,0.0992063492063492,0.10714285714285714,0.5277777777777778,1196,0.00039608648128543867,0.0029543568325680163
30%,0.75,0.29747222222222225,0.03968253968253968,0.03968253968253968,0.5396825396825397,1219,0.015619094936886516,0.00634288840958382
30%,0.746031746031746,0.3001031746031746,0.08531746031746032,0.0873015873015873,0.5317460317460317,1198,0.0003960632388350043,0.0029161651030416564
30%,0.75,0.2971190476190476,0.025793650793650792,0.03968253968253968,0.5238095238095238,1172,0.027197202324748152,0.003232185875351865,0.7523809523809524,0.2976007936507937,0.05555555555555556,0.059523809523809514,0.5317460317460317,0.009019774282878493,0.004093235324550797
